OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),Outlier,TotalGHGEmissions,GHGEmissionsIntensity,%_GFAParking,%_GFABuilding,Nb_PropertyUseTypes,Building_age,%_LargestPropertyUseType
326,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,25,369996,Office,383942.0,Parking,127192.0,one_use,0.0,74.0,64.5,64.5,202.5,202.5,24755086.0,0.0,7255300.0,24755084.0,0.0,0.0,not_outlier,172.58,0.47,0.0,1.0,2,27,1.0376922993762094
327,NonResidential,Retail Store,98101.0,7,DOWNTOWN,1.0,10,693450,Retail Store,361107.0,Office,332343.0,one_use,0.0,93.0,57.79999924,57.70000076,173.6999969,173.6000061,40062888.0,21230.80078,10989762.0,37497068.0,25445.83984,2544584.0,not_outlier,398.19,0.57,0.0,1.0,2,91,0.5207397793640494
328,NonResidential,Large Office,98191.0,7,DOWNTOWN,1.0,33,791396,Office,622034.0,Parking,132465.0,Other,33110.0,89.0,60.29999924,62.40000153,189.5,195.8999939,40847752.0,0.0,11969413.0,40839637.0,5382.505371,538251.0,not_outlier,313.3,0.4,0.0,1.0,5,40,0.7859958857512548
329,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,23,747747,Office,542461.0,Parking,219045.0,Restaurant,9337.0,90.0,56.20000076,57.40000153,164.6000061,168.6000061,30985420.0,0.0,8172315.0,27883939.0,31014.76953,3101477.0,not_outlier,359.11,0.48,0.2742585393187803,0.7257414606812197,3,16,0.7254606170268821
330,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,1.0,10,63409,Office,45260.0,Retail Store,6187.0,one_use,0.0,90.0,66.90000153,74.40000153,131.6999969,140.6000061,3444270.0,2086424.75,397961.5938,1357845.0,0.0,0.0,not_outlier,170.51,2.69,0.12233279187497043,0.8776672081250295,2,90,0.7137788011165608
331,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,17,204790,Office,142034.0,Other - Recreation,17070.0,Retail Store,14666.0,91.0,44.5,46.5,127.8000031,130.1000061,7739699.0,0.0,1974231.0,6736076.0,10036.21973,1003622.0,not_outlier,100.26,0.49,0.14649152790663605,0.8535084720933639,4,86,0.6935592558230382
332,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,1.0,5,73399,Office,51557.0,Retail Store,9976.0,one_use,0.0,61.0,61.09999847,64.90000153,191.6999969,203.6999969,3757006.0,0.0,1101115.25,3757005.0,0.0,0.0,not_outlier,26.19,0.36,0.0,1.0,2,100,0.7024210139102712
333,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,20,265851,Office,226454.0,Parking,29214.0,one_use,0.0,90.0,64.59999847,69.5,146.6999969,151.8000031,14633233.0,6568832.0,2363540.25,8064399.0,0.0,0.0,not_outlier,563.25,2.12,0.12162451899748355,0.8783754810025165,2,47,0.8518079676209606
334,NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,25,758043,Office,582725.0,Parking,191082.0,one_use,0.0,95.0,46.40000153,46.40000153,142.3999939,142.3999939,27018020.0,0.0,7658746.5,26131643.0,8863.726563,886373.0,not_outlier,229.25,0.3,0.30165571082379233,0.6983442891762077,2,7,0.7687228824750048
335,NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,12,206000,Office,161000.0,Parking,51250.0,one_use,0.0,91.0,53.29999924,56.40000153,139.5,142.5,8580279.0,2312496.75,1836981.625,6267781.0,0.0,0.0,not_outlier,222.19,1.08,0.0,1.0,2,48,0.7815533980582524
336,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,36,824887,Office,743562.0,Parking,161119.0,one_use,0.0,97.0,53.20000076,52.90000153,166.8999939,166.1999969,39523852.0,0.0,11583777.0,39523847.0,0.0,0.0,not_outlier,275.54,0.33,0.187870581061406,0.812129418938594,2,7,0.9014107386829954
337,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,16,480840,Office,311736.0,Parking,123356.0,Fitness Center/Health Club/Gym,18239.0,94.0,52.70000076,54.40000153,164.6000061,170.1000061,17867002.0,0.0,5197326.0,17733276.0,1337.241333,133724.0,not_outlier,130.73,0.27,0.2944846518592463,0.7055153481407537,5,26,0.6483154479660594
339,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,1.0,7,89550,Office,64712.0,Retail Store,10058.0,Social/Meeting Hall,7030.0,85.0,47.70000076,50.59999847,141.6000061,148.8000031,3903259.75,348386.8125,1041873.5,3554872.0,0.0,0.0,not_outlier,51.67,0.58,0.0,1.0,3,116,0.7226353992183138
340,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,1.0,6,89355,Office,82355.0,Retail Store,7000.0,one_use,0.0,66.0,46.79999924,46.90000153,145.3999939,145.5,4178233.5,0.0,1206506.75,4116601.0,616.3200073,61632.0,not_outlier,31.97,0.36,0.0,1.0,2,116,0.9216607912260086
341,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,15,388934,Office,388934.0,one_use,0.0,one_use,0.0,89.0,47.79999924,48.79999924,144.0,145.3000031,18576900.0,1192343.75,5095121.0,17384553.0,0.0,0.0,not_outlier,213.23,0.55,0.0,1.0,1,94,1.0
342,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,22,384302,Office,348969.0,Convenience Store without Gas Station,3291.899902,Food Service,1437.0,98.0,28.39999962,29.60000038,89.30000305,93.0,10062436.0,0.0,2949131.0,10062435.0,0.0,0.0,not_outlier,70.15,0.18,0.0,1.0,3,87,0.9080592867068087
343,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,17,378525,Office,236827.0,Parking,83311.0,Restaurant,14679.0,69.0,105.1999969,0.0,240.8999939,0.0,24906132.0,10921066.0,4098787.75,13985064.0,0.0,0.0,not_outlier,940.47,2.48,0.22349910838121656,0.7765008916187834,2,58,0.6256574862954891
345,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,47,1323055,Office,1011135.0,Parking,272682.0,Restaurant,37595.0,94.0,42.59999847,42.59999847,133.5,133.5,44683660.0,0.0,13048606.0,44521844.0,1618.117065,161812.0,not_outlier,318.97,0.24,0.0,1.0,3,33,0.7642426051827022
346,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,41,589921,Office,470416.0,Parking,107667.0,Pre-school/Daycare,10290.0,84.0,51.20000076,51.20000076,160.6999969,160.6999969,24603420.0,0.0,7210849.0,24603417.0,0.0,0.0,not_outlier,171.52,0.29,0.21940564923099873,0.7805943507690013,3,30,0.7974220276952337
348,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,8,157941,Office,84838.0,Parking,15401.0,one_use,0.0,81.0,44.09999847,44.09999847,138.5,138.5,3743228.5,0.0,1097077.25,3743228.0,0.0,0.0,not_outlier,26.1,0.17,0.39883880689624607,0.6011611931037539,2,48,0.5371499483984525
349,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,29,635303,Office,522667.0,Parking,194435.0,Convenience Store without Gas Station,6122.0,95.0,34.90000153,35.90000153,108.8000031,111.9000015,18221224.0,180731.7969,5287365.0,18040489.0,0.0,0.0,not_outlier,139.72,0.22,0.3104518631267285,0.6895481368732715,2,25,0.822705071438353
351,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,34,776762,Office,606050.0,Parking,154947.0,one_use,0.0,81.0,53.70000076,53.79999924,168.3000031,168.3999939,32552428.0,0.0,9512705.0,32457349.0,950.7598877,95076.0,not_outlier,231.32,0.3,0.20933567810989723,0.7906643218901027,2,36,0.7802261181674696
352,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,14,186768,Office,182540.0,Parking,33671.0,Data Center,240.0,95.0,52.70000076,53.90000153,142.8000031,143.1000061,9641043.0,2154977.5,2194040.0,7486064.0,0.0,0.0,not_outlier,218.53,1.17,0.1272969673605757,0.8727030326394243,3,44,0.9773622890430909
353,NonResidential,Large Office,98154.0,7,DOWNTOWN,1.0,49,1123435,Office,808980.0,Parking,232248.0,Other,30329.0,89.0,52.70000076,55.5,149.0,154.6999969,45163308.0,0.0,11248209.0,38378889.0,67844.14844,6784415.0,not_outlier,627.87,0.56,0.32843911752793886,0.6715608824720611,5,47,0.7200950655801182
354,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,37,1052469,Office,765351.0,Parking,185581.0,Financial Office,103478.0,93.0,46.29999924,47.20000076,145.3000031,148.3000031,41213584.0,0.0,12079009.0,41213579.0,0.0,0.0,not_outlier,287.32,0.27,0.15622312866222188,0.8437768713377781,11,14,0.7271957653859639
355,NonResidential,Large Office,98164.0,7,DOWNTOWN,1.0,42,617684,Office,581558.0,Parking,189600.0,Retail Store,18026.0,28.0,115.9000015,119.4000015,361.2000122,372.0,69519808.0,882983.5,20116302.0,68636822.0,0.0,0.0,not_outlier,546.65,0.88,0.27765006054875957,0.7223499394512405,4,43,0.9415137837470292
356,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,8,201480,Office,161762.0,Retail Store,29094.0,Non-Refrigerated Warehouse,10624.0,91.0,44.29999924,47.20000076,123.5,129.3999939,8921778.0,1619966.875,2140038.0,7301810.0,0.0,0.0,not_outlier,175.95,0.87,0.0,1.0,3,109,0.8028687710939051
357,Nonresidential COS,Large Office,98104.0,3,DOWNTOWN,1.0,63,1354987,Office,1191115.0,Parking,159599.0,Other,18656.0,89.0,50.40000153,50.40000153,158.1000061,158.1000061,61576184.0,0.0,18046946.0,61576180.0,0.0,0.0,not_outlier,429.27,0.32,0.11778710792059259,0.8822128920794075,2,26,0.8790600943034877
359,Nonresidential COS,Large Office,98104.0,7,DOWNTOWN,1.0,8,199530,Office,160418.0,Parking,18590.0,Other,17480.0,69.0,73.19999695,77.40000153,178.1000061,181.0,13214416.0,0.0,2561244.0,8738965.0,44754.50781,4475451.0,not_outlier,298.61,1.5,0.1536611035934446,0.8463388964065554,4,13,0.8039793514759686
360,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,13,372242,Office,319539.0,Parking,52703.0,one_use,0.0,98.0,43.29999924,43.40000153,119.0999985,116.9000015,13843866.0,0.0,3296889.25,11248986.0,25948.78125,2594878.0,not_outlier,216.24,0.58,0.14158262635597274,0.8584173736440273,2,10,0.8584173736440273
361,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,7,114395,Office,96582.0,one_use,0.0,one_use,0.0,99.0,28.39999962,30.79999924,65.40000153,67.80000305,2746560.75,0.0,480858.5,1640689.0,11058.71094,1105871.0,not_outlier,70.17,0.61,0.07252065212640413,0.9274793478735959,1,107,0.8442851523230911
363,NonResidential,Retail Store,98105.0,4,NORTHEAST,1.0,2,89200,Retail Store,89200.0,one_use,0.0,one_use,0.0,83.0,72.40000153,75.19999695,204.8999939,206.8000031,6461937.0,0.0,1611701.375,5499125.0,9628.110352,962811.0,not_outlier,89.47,1.0,0.0,1.0,1,38,1.0
364,NonResidential,Large Office,98195.0,4,NORTHEAST,1.0,23,474546,Office,474546.0,one_use,0.0,one_use,0.0,77.0,60.0,63.20000076,188.3000031,198.5,28450436.0,0.0,8338345.0,28450433.0,0.0,0.0,not_outlier,198.34,0.42,0.0,1.0,1,45,1.0
365,NonResidential,Other,98185.0,4,NORTHEAST,1.0,5,36000,Data Center,36000.0,one_use,0.0,one_use,0.0,96.0,834.4000244,834.4000244,2620.0,2620.0,30038490.0,0.0,8803777.0,30038487.0,0.0,0.0,not_outlier,209.41,5.82,0.0,1.0,1,47,1.0
367,NonResidential,Large Office,98105.0,4,NORTHEAST,1.0,6,135051,Office,95943.0,Parking,42500.0,one_use,0.0,88.0,46.09999847,46.09999847,144.8999939,144.8999939,4426136.0,0.0,1297226.125,4426136.0,0.0,0.0,not_outlier,30.86,0.23,0.32763918815854753,0.6723608118414525,2,14,0.7104205078081614
368,NonResidential,Large Office,98105.0,4,NORTHEAST,1.0,5,220649,Office,145754.0,Parking,90000.0,one_use,0.0,93.0,48.29999924,48.29999924,151.8000031,151.8000031,7046345.5,0.0,2065165.5,7046345.0,0.0,0.0,not_outlier,49.12,0.22,0.37489406251557905,0.625105937484421,2,14,0.6605695017879075
370,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,18,413715,Office,348270.0,Parking,69634.0,one_use,0.0,79.0,69.59999847,69.59999847,218.3999939,218.3999939,24224888.0,0.0,7099908.0,24224886.0,0.0,0.0,not_outlier,168.88,0.41,0.156291166624367,0.843708833375633,2,36,0.8418113919002211
371,NonResidential,Mixed Use Property,98101.0,7,DOWNTOWN,1.0,11,381381,Parking,182820.0,Office,164192.0,Fitness Center/Health Club/Gym,37782.0,94.0,48.40000153,49.20000076,150.8999939,153.5,9765777.0,0.0,2834648.75,9671822.0,939.5400391,93954.0,not_outlier,72.42,0.19,0.5129280168650248,0.48707198313497524,3,16,0.47936315652851086
372,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,20,497513,Office,367623.0,Parking,114510.0,one_use,0.0,65.0,73.0,0.0,227.8999939,0.0,26823218.0,0.0,7796691.0,26602310.0,2209.050049,220905.0,not_outlier,197.19,0.4,0.23867517029705757,0.7613248297029425,2,28,0.7389213950188236
373,NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,24,543876,Office,424044.0,Parking,107300.0,one_use,0.0,79.0,59.70000076,61.70000076,187.3999939,193.6000061,25307744.0,0.0,7417274.5,25307741.0,0.0,0.0,not_outlier,176.43,0.32,0.2146095801248814,0.7853904198751186,2,37,0.7796703660393178
375,NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,6,396626,Office,274002.0,Parking,122624.0,one_use,0.0,64.0,74.30000305,73.59999847,233.3000031,231.1999969,20361158.0,0.0,5967513.5,20361156.0,0.0,0.0,not_outlier,141.95,0.36,0.31318168753435227,0.6868183124656477,2,34,0.6908321693484543
376,NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,6,287471,Office,191814.0,Parking,72178.0,Other - Restaurant/Bar,5322.0,74.0,74.90000153,74.90000153,235.1000061,235.1000061,14913424.0,0.0,4370874.0,14913422.0,0.0,0.0,not_outlier,103.97,0.36,0.2907806352640788,0.7092193647359212,4,14,0.6672464352926034
377,NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,3,192630,Office,146157.0,Parking,48199.0,one_use,0.0,94.0,36.70000076,38.09999847,112.4000015,117.0,5357833.0,0.0,1515135.25,5169641.0,1881.909668,188191.0,not_outlier,46.03,0.24,0.25184031563100245,0.7481596843689976,2,69,0.7587447438093755
379,NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,8,253103,Office,158681.0,Parking,70190.0,Other,21782.0,3.0,161.1999969,161.1999969,506.1000061,506.1000061,29949248.0,0.0,8777621.0,29949243.0,0.0,0.0,not_outlier,208.79,0.82,0.244904248468015,0.755095751531985,4,32,0.6269423910423819
381,NonResidential,Supermarket / Grocery Store,98117.0,6,NORTHWEST,1.0,1,60880,Supermarket/Grocery Store,61666.0,one_use,0.0,one_use,0.0,54.0,231.8000031,239.0,518.7999878,523.5999756,14293972.0,0.0,2381365.25,8125218.0,61687.52734,6168753.0,not_outlier,384.27,6.31,0.0,1.0,1,60,1.012910643889619
382,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,1.0,5,50176,Office,50328.0,Other,8329.0,Restaurant,4253.0,77.0,46.59999847,46.59999847,143.1999969,143.1999969,2933288.75,0.0,831375.875,2836654.0,966.3400269,96634.0,not_outlier,24.91,0.5,0.0,1.0,3,116,1.0030293367346939
383,NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,42,304346,Office,245028.0,Retail Store,8429.0,Other - Restaurant/Bar,7518.0,72.0,88.40000153,94.5,182.6000061,189.1000061,23262244.0,1014422.375,3294180.5,11239744.0,110080.7734,11008077.0,not_outlier,741.3,2.44,0.0,1.0,4,104,0.8050968305809835
384,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,128800,Non-Refrigerated Warehouse,119200.0,Other,9600.0,one_use,0.0,97.0,14.0,16.29999924,20.79999924,23.29999924,1809101.5,0.0,108982.8984,371850.0,14372.51855,1437252.0,not_outlier,78.92,0.61,0.0,1.0,2,39,0.9254658385093167
385,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,8,321945,Office,166919.0,Performing Arts,39355.0,Retail Store,19787.0,76.0,60.40000153,62.29999924,158.0,160.1999969,13656587.0,3700629.75,2917923.75,9955956.0,0.0,0.0,not_outlier,355.05,1.1,0.0,1.0,3,89,0.5184705462113094
386,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,22,336330,Office,256299.0,Parking,66430.0,Other - Restaurant/Bar,7438.0,77.0,71.90000153,74.80000305,182.6999969,186.1999969,18967014.0,5370612.0,3849416.0,13134207.0,4621.937012,462194.0,not_outlier,530.66,1.58,0.0,1.0,3,52,0.762046204620462
388,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,42,635824,Office,718473.0,Parking,40000.0,Restaurant,19671.0,69.0,62.90000153,62.90000153,197.6000061,197.6000061,48479988.0,0.0,14208670.0,48479982.0,0.0,0.0,not_outlier,337.97,0.53,0.0,1.0,5,40,1.1299872291703363
390,NonResidential,Retail Store,98144.0,2,SOUTHEAST,1.0,2,291940,Retail Store,191940.0,Office,100000.0,one_use,0.0,80.0,40.0,41.40000153,113.1999969,113.9000015,11688601.0,0.0,2911448.0,9933861.0,17547.39063,1754739.0,not_outlier,162.45,0.56,0.0,1.0,2,36,0.6574638624374871
392,NonResidential,Warehouse,98133.0,5,NORTHWEST,1.0,1,52311,Non-Refrigerated Warehouse,51116.0,one_use,0.0,one_use,0.0,96.0,18.20000076,21.70000076,19.79999924,23.5,930611.875,0.0,4913.5,16765.0,9138.469727,913847.0,not_outlier,48.65,0.93,0.0,1.0,1,56,0.9771558563208503
394,NonResidential,Large Office,98109.0,7,LAKE UNION,1.0,5,176532,Office,103494.0,Parking,70067.0,one_use,0.0,60.0,56.09999847,56.09999847,176.1000061,176.1000061,5803409.0,0.0,1700881.75,5803409.0,0.0,0.0,not_outlier,40.46,0.23,0.3969082092765051,0.6030917907234948,2,15,0.5862619808306709
395,NonResidential,Warehouse,98107.0,6,BALLARD,1.0,1,52500,Non-Refrigerated Warehouse,49395.0,Office,5853.0,one_use,0.0,2.0,72.19999695,76.80000305,191.8000031,196.6000061,3989399.0,0.0,898234.875,3064777.0,9246.209961,924621.0,not_outlier,70.47,1.34,0.0,1.0,2,43,0.9408571428571428
396,NonResidential,Warehouse,98107.0,6,BALLARD,1.0,2,57300,Non-Refrigerated Warehouse,29001.0,Office,28299.0,one_use,0.0,55.0,79.59999847,88.90000153,151.1999969,161.0,4560492.0,0.0,543351.0,1853914.0,27065.78125,2706578.0,not_outlier,156.67,2.73,0.0,1.0,2,57,0.5061256544502618
398,NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,6,350310,Office,305233.0,College/University,26900.0,Restaurant,7666.0,90.0,53.29999924,53.29999924,154.1999969,154.1999969,18102026.0,0.0,4681819.0,15974366.0,21276.56445,2127656.0,not_outlier,224.36,0.64,0.0,1.0,3,100,0.8713225428905826
399,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,55,1400000,Office,994116.0,Parking,264481.0,Other,133598.0,92.0,46.70000076,48.5,140.1999969,145.3000031,53079164.0,2179487.75,14499658.0,49472833.0,14268.40039,1426840.0,not_outlier,588.9,0.42,0.20357142857142857,0.7964285714285714,4,28,0.7100828571428571
402,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,46,1536606,Office,1002403.0,Parking,377046.0,Other,53116.0,89.0,51.90000153,53.59999847,157.3000031,162.6999969,56606136.0,0.0,15729209.0,53668061.0,29380.69922,2938070.0,not_outlier,530.18,0.35,0.3335975520074762,0.6664024479925238,6,27,0.6523487478247514
403,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,10,135918,Office,144570.0,one_use,0.0,one_use,0.0,91.0,44.40000153,46.79999924,111.0999985,114.0,6423556.5,2121203.0,1260947.625,4302353.0,0.0,0.0,not_outlier,193.72,1.43,0.0,1.0,1,58,1.0636560278991745
404,NonResidential,Retail Store,98101.0,7,DOWNTOWN,1.0,4,79957,Retail Store,35694.0,Office,29723.0,one_use,0.0,25.0,80.30000305,79.09999847,252.1000061,248.1999969,5252131.0,0.0,1539311.375,5252130.0,0.0,0.0,not_outlier,36.61,0.46,0.0,1.0,2,102,0.4464149480345686
406,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,29,500000,Office,411301.0,Parking,80005.0,Retail Store,14528.0,93.0,44.29999924,45.20000076,139.0,141.8999939,18848780.0,0.0,5524260.5,18848777.0,0.0,0.0,not_outlier,131.4,0.26,0.0,1.0,3,33,0.822602
409,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,6,109830,Office,83485.0,Parking,13200.0,Retail Store,5000.0,45.0,87.90000153,87.90000153,275.8999939,275.8999939,7335905.5,0.0,2150030.75,7335905.0,0.0,0.0,not_outlier,51.14,0.47,0.12018574160065555,0.8798142583993445,4,32,0.760129290722025
411,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,10,130513,Office,87391.0,Retail Store,32264.0,Restaurant,10858.0,49.0,89.30000305,90.40000153,204.1000061,205.3999939,11651200.0,631029.0,2006739.75,6846996.0,41731.74609,4173175.0,not_outlier,318.08,2.44,0.0,1.0,3,106,0.6695961321860657
413,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,14,137350,Office,124508.0,one_use,0.0,one_use,0.0,89.0,51.09999847,54.79999924,125.4000015,129.1999969,6366084.5,2258855.25,1203759.875,4107229.0,0.0,0.0,not_outlier,202.99,1.48,0.0,1.0,1,87,0.9065016381507098
414,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,15,151039,Office,125473.0,one_use,0.0,one_use,0.0,84.0,43.40000153,0.0,92.30000305,0.0,5446624.0,2850077.75,761004.125,2596546.0,0.0,0.0,not_outlier,238.09,1.58,0.0,1.0,1,87,0.8307324598282563
415,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,30,755000,Office,643083.0,Parking,126891.0,Restaurant,13422.0,72.0,78.09999847,80.69999695,217.1000061,224.3000031,52226204.0,519390.0,12661185.0,43199963.0,85068.4375,8506844.0,not_outlier,793.05,1.05,0.17836026490066226,0.8216397350993377,5,31,0.8517655629139073
416,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,1.0,4,63540,Office,56747.0,one_use,0.0,one_use,0.0,72.0,62.0,62.79999924,154.5,155.3999939,3518459.5,0.0,711690.0,2428286.0,10901.72949,1090173.0,not_outlier,74.83,1.18,0.0,1.0,1,110,0.8930909663204281
417,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,10,130893,Office,87925.0,Supermarket/Grocery Store,27177.0,Medical Office,6644.0,80.0,57.20000076,58.79999924,179.6000061,184.8000031,6962073.0,0.0,2040466.625,6962072.0,0.0,0.0,not_outlier,48.54,0.37,0.0,1.0,3,89,0.6717318725982291
422,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,56,1605578,Office,1314475.0,Parking,389860.0,Other,30744.0,97.0,36.79999924,37.90000153,110.3000031,113.3000031,49517704.0,915654.875,13505807.0,46081813.0,25202.29883,2520230.0,not_outlier,525.78,0.33,0.2428159827800331,0.7571840172199669,3,27,0.8186927075483097
423,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,36,794592,Office,748011.0,Parking,36606.0,Other,9975.0,96.0,35.20000076,36.09999847,108.6999969,111.4000015,26689658.0,0.0,7629382.0,26031451.0,6582.040039,658204.0,not_outlier,216.43,0.27,0.0,1.0,3,36,0.941377461640691
424,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,21,456304,Office,342952.0,Parking,106466.0,one_use,0.0,74.0,56.59999847,59.5,177.6000061,187.0,19397324.0,0.0,5685030.0,19397322.0,0.0,0.0,not_outlier,135.23,0.3,0.20425856446579474,0.7957414355342053,2,45,0.7515866615238963
425,NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,12,115857,Office,104788.0,Parking,11844.0,Restaurant,528.0,89.0,45.20000076,45.20000076,141.8000031,141.8000031,4757299.5,0.0,1394284.625,4757299.0,0.0,0.0,not_outlier,33.17,0.29,0.13067833622482888,0.8693216637751711,3,30,0.9044598082118473
426,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,1.0,4,87500,Office,70090.0,Other,1672.0,one_use,0.0,72.0,63.40000153,63.40000153,199.1000061,199.1000061,4549892.0,0.0,1333496.75,4549891.0,0.0,0.0,not_outlier,31.72,0.36,0.2,0.8,2,17,0.8010285714285714
427,NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,11,374405,Office,150969.0,Laboratory,41829.0,one_use,0.0,72.0,69.09999847,69.09999847,217.1000061,217.1000061,13329024.0,0.0,3906513.0,13329022.0,0.0,0.0,not_outlier,92.92,0.25,0.49351905022635917,0.5064809497736409,2,18,0.4032237817336841
